"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     72604 ,12/20/20,02/17/23,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 178 ,08/14/23,NONE            ,J&t,,
     72936 ,12/25/17,06/25/22,05/11/23,   3 ,X    ,    1 ,    0 ,    2 ,LAME       , 177 ,12/19/22,BLKUBR          ,Sole Ulcer      ,J&t,
     72936 ,12/25/17,06/25/22,05/11/23,   3 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 219 ,01/30/23,NONE            ,J&t,,
     72936 ,12/25/17,06/25/22,05/11/23,   3 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 233 ,02/13/23,NONE            ,J&t,,
     72936 ,12/25/17,06/25/22,05/11/23,   3 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 268 ,03/20/23,NONE            ,J&t,,
     73327 ,02/11/19,03/02/22,10/10/22,   2 ,X    ,    1 ,    1 ,    2 ,LAME       ,  75 ,05/16/22,BLKUBR          ,Sole Ulcer      ,J&t,
     73329 ,02/11/19,05/16/22,05/30/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 347 ,04/28/23,NONE            ,J&t,,
     73772 ,03/14/19,09/19/21,01/09/22,   1 ,X    ,    1 ,    1 ,    2 ,LAME       ,  33 ,10/22/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     73868 ,03/02/19,04/17/22,01/03/23,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 204 ,11/07/22,BLKUBR          ,Sole Ulcer      ,J&t,
     73893 ,11/15/21,09/22/23,00000000 ,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,   5 ,09/27/23,TETDBL          , DD/Wart,Nacho,
     73980 ,03/15/19,03/03/22,05/30/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 438 ,05/15/23,NONE            ,J&t,,
     73980 ,03/15/19,03/03/22,05/30/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 445 ,05/22/23,NONE            ,J&t,,
     74113 ,10/12/18,04/22/22,07/31/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  59 ,06/20/22,NONE            ,J&t,,
     74225 ,10/19/18,10/18/21,08/05/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       ,  28 ,11/15/21,BLKUBL          ,Sole Ulcer      ,J&t,
     74225 ,10/19/18,10/18/21,08/05/22,   2 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    ,  84 ,01/10/22,II              ,J&t,,
     74511 ,06/26/18,04/25/22,05/12/23,   2 ,X    ,    1 ,    1 ,    2 ,LAME       , 133 ,09/05/22,BLKUBL          ,Sole Ulcer      ,J&t,
     74511 ,06/26/18,04/25/22,05/12/23,   2 ,X    ,    2 ,    1 ,    2 ,LAME       , 175 ,10/17/22,BLKUBR          ,Sole Ulcer      ,J&t,
     74511 ,06/26/18,04/25/22,05/12/23,   2 ,X    ,    4 ,    1 ,    2 ,FOOTRIM    , 224 ,12/05/22,NONE            ,J&t,,
     74511 ,06/26/18,04/25/22,05/12/23,   2 ,X    ,    4 ,    1 ,    2 ,LAME       , 294 ,02/13/23,BLKUBL          ,Sole Ulcer      ,J&t,
     74511 ,06/26/18,04/25/22,05/12/23,   2 ,X    ,    5 ,    1 ,    2 ,LAME       , 343 ,04/03/23,BLKTBL          ,ThinSole/Toe,J&t,
     74574 ,10/10/18,08/28/20,02/05/21,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,  12 ,09/09/20,F               ,FOOTROT         ,,
     74581 ,10/30/18,09/14/20,01/09/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 476 ,01/03/22,II              ,J&t,,
     74608 ,09/03/18,09/16/20,01/21/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 439 ,11/29/21,II              ,J&t,,
     74695 ,08/30/18,06/04/21,08/05/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 332 ,05/02/22,NONE            ,J&t,,
     74846 ,04/25/19,03/30/22,12/23/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 229 ,11/14/22,NONE            ,J&t,,
     74884 ,04/05/19,04/17/22,09/27/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 127 ,08/22/22,BLKUBR          ,Sole Ulcer      ,J&t,
     74890 ,04/06/19,03/20/22,06/05/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 281 ,12/26/22,NONE            ,J&t,,
     75020 ,04/28/19,04/04/21,09/07/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 201 ,10/22/21,II              ,J&t,,
     75020 ,04/28/19,04/04/21,09/07/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 211 ,11/01/21,II              ,J&t,,
     75029 ,04/29/19,06/12/21,09/27/22,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,  65 ,08/16/21,BLKTBLII        ,ThinSole/Toe,J&t,
     75029 ,04/29/19,06/12/21,09/27/22,   1 ,X    ,    2 ,    0 ,    2 ,LAME       ,  93 ,09/13/21,BLKWBRII        ,WhiteLineOut    ,J&t,
     75125 ,05/20/19,02/28/22,01/23/23,   2 ,X    ,    0 ,    1 ,    2 ,FOOTRIM    , 189 ,09/05/22,NONE            ,J&t,,
     75169 ,05/03/19,04/24/22,03/20/23,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 162 ,10/03/22,BLKUBR          ,Sole Ulcer      ,J&t,
     75169 ,05/03/19,04/24/22,03/20/23,   2 ,X    ,    2 ,    0 ,    2 ,LAME       , 176 ,10/17/22,BLKUBR          ,Sole Ulcer      ,J&t,
     75169 ,05/03/19,04/24/22,03/20/23,   2 ,X    ,    3 ,    0 ,    2 ,LAME       , 204 ,11/14/22,BLKUBR          ,Sole Ulcer      ,J&t,
     75169 ,05/03/19,04/24/22,03/20/23,   2 ,X    ,    4 ,    0 ,    2 ,LAME       , 232 ,12/12/22,BLKUBR          ,Sole Ulcer      ,J&t,
     75169 ,05/03/19,04/24/22,03/20/23,   2 ,X    ,    4 ,    0 ,    2 ,FOOTRIM    , 253 ,01/02/23,NONE            ,J&t,,
     75277 ,06/07/19,06/11/21,08/27/21,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  73 ,08/23/21,II              ,J&t,,
     75473 ,05/27/19,09/17/21,11/05/21,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,  45 ,11/01/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     75744 ,07/01/19,08/25/21,09/27/22,   1 ,X    ,    1 ,    0 ,    2 ,LAME       , 250 ,05/02/22,TRML            ,Leg/Injury,J&t,
     75744 ,07/01/19,08/25/21,09/27/22,   1 ,X    ,    2 ,    0 ,    2 ,LAME       , 278 ,05/30/22,TRMLBL          ,Leg/Injury,J&t,
     75916 ,06/30/19,06/07/21,05/25/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 154 ,11/08/21,II              ,J&t,,
     75937 ,07/03/19,06/07/22,06/26/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 293 ,03/27/23,NONE            ,J&t,,
     75937 ,07/03/19,06/07/22,06/26/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 310 ,04/13/23,NONE            ,Nacho,,
     76068 ,07/16/19,06/11/21,01/23/23,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 521 ,11/14/22,NONE            ,J&t,,
     76149 ,07/21/19,05/12/22,12/02/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 179 ,11/07/22,NONE            ,J&t,,
     76149 ,07/21/19,05/12/22,12/02/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 186 ,11/14/22,NONE            ,J&t,,
     76149 ,07/21/19,05/12/22,12/02/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 200 ,11/28/22,NONE            ,J&t,,
     76531 ,08/04/19,05/30/22,06/26/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 273 ,02/27/23,NONE            ,J&t,,
     76531 ,08/04/19,05/30/22,06/26/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 333 ,04/28/23,NONE            ,J&t,,
     76571 ,08/09/19,07/08/23,00000000 ,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  16 ,07/24/23,NONE            ,J&t,,
     76730 ,02/01/19,01/15/22,12/14/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  65 ,03/21/22,II              ,J&t,,
     76865 ,07/25/18,06/27/20,01/21/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 534 ,12/13/21,II              ,J&t,,
     76961 ,07/30/18,07/28/22,05/30/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 144 ,12/19/22,NONE            ,J&t,,
     76961 ,07/30/18,07/28/22,05/30/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 151 ,12/26/22,NONE            ,J&t,,
     77000 ,05/24/20,03/29/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 321 ,02/13/23,NONE            ,J&t,,
     77000 ,05/24/20,03/29/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 370 ,04/03/23,NONE            ,J&t,,
     77000 ,05/24/20,03/29/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 412 ,05/15/23,NONE            ,J&t,,
     77000 ,05/24/20,03/29/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 468 ,07/10/23,NONE            ,J&t,,
     77124 ,05/28/20,04/01/22,07/31/23,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 339 ,03/06/23,NONE            ,J&t,,
     77375 ,06/14/20,09/03/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 282 ,06/12/23,NONE            ,J&t,,
     77375 ,06/14/20,09/03/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 324 ,07/24/23,NONE            ,J&t,,
     77375 ,06/14/20,09/03/22,00000000 ,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 352 ,08/21/23,NONE            ,J&t,,
     77673 ,09/23/19,10/09/22,03/20/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  50 ,11/28/22,NONE            ,J&t,,
     77815 ,08/07/18,09/29/21,11/25/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       ,  54 ,11/22/21,TRMLBRII        ,Leg/Injury,J&t,
     77825 ,09/29/19,07/17/23,00000000 ,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  42 ,08/28/23,NONE            ,J&t,,
     77829 ,07/20/18,06/08/22,05/30/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 250 ,02/13/23,NONE            ,J&t,,
     77829 ,07/20/18,06/08/22,05/30/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 257 ,02/20/23,NONE            ,J&t,,
     77829 ,07/20/18,06/08/22,05/30/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 320 ,04/24/23,NONE            ,J&t,,
     77893 ,10/01/19,05/09/23,00000000 ,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 118 ,09/04/23,NONE            ,J&t,,
     78223 ,12/31/20,12/13/22,00000000 ,   1 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    ,  76 ,02/27/23,NONE            ,J&t,,
     78223 ,12/31/20,12/13/22,00000000 ,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,  77 ,02/28/23,TRMLFL          ,Leg/Injury,J&t,
     79050 ,10/18/19,11/20/22,05/30/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 183 ,05/22/23,NONE            ,J&t,,
     79161 ,11/01/18,09/25/22,10/18/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 183 ,03/27/23,NONE            ,J&t,,
     79161 ,11/01/18,09/25/22,10/18/23,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 344 ,09/04/23,NONE            ,J&t,,
     79173 ,11/20/18,02/21/21,12/08/21,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,   2 ,02/23/21,FANGAS          ,TRIM            ,,
     79178 ,01/01/19,04/05/22,05/31/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       ,  55 ,05/30/22,TRMLBL          ,Leg/Injury,J&t,
     79263 ,02/01/19,07/14/22,06/05/23,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  32 ,08/15/22,NONE            ,J&t,,
     79291 ,03/11/19,06/06/22,05/11/23,   2 ,X    ,    1 ,    0 ,    2 ,LAME       , 140 ,10/24/22,BLKUBR          ,Sole Ulcer      ,J&t,
     79393 ,10/29/19,09/05/21,07/25/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 190 ,03/14/22,II              ,J&t,,
     79399 ,10/31/19,09/09/21,06/03/22,   1 ,X    ,    1 ,    0 ,    2 ,LAME       , 228 ,04/25/22,ABXFBLII        ,Foot Rot        ,J&t,
     79674 ,11/11/19,10/27/21,05/31/22,   1 ,X    ,    1 ,    0 ,    2 ,LAME       , 208 ,05/23/22,ABXFBL          ,Foot Rot        ,J&t,
     79699 ,11/13/19,09/30/21,11/22/22,   1 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 368 ,10/03/22,NONE            ,J&t,,
     79935 ,12/28/19,11/01/21,01/03/23,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  35 ,12/06/21,II              ,J&t,,
     80001 ,02/25/15,11/06/21,03/24/22,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  79 ,01/24/22,II              ,J&t,,
     80072 ,09/12/21,06/23/23,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  59 ,08/21/23,NONE            ,J&t,,
     80072 ,09/12/21,06/23/23,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  80 ,09/11/23,NONE            ,J&t,,
     80072 ,09/12/21,06/23/23,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  87 ,09/18/23,NONE            ,J&t,,
     80072 ,09/12/21,06/23/23,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  94 ,09/25/23,NONE            ,J&t,,
     80216 ,03/08/15,05/24/20,07/09/21,   4 ,J    ,    1 ,    0 ,    2 ,LAME       ,   3 ,05/27/20,FANGS           ,TRIM            ,,
     80234 ,03/08/15,01/10/21,11/05/21,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 253 ,09/20/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     80267 ,02/25/15,04/11/23,00000000 ,   7 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 139 ,08/28/23,NONE            ,J&t,,
     80281 ,03/13/15,01/18/22,10/10/22,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 202 ,08/08/22,NONE            ,J&t,,
     80300 ,03/25/15,07/17/21,01/09/22,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 170 ,01/03/22,II              ,J&t,,
     80308 ,02/20/15,04/26/21,01/09/22,   5 ,J    ,    1 ,    1 ,    2 ,LAME       , 119 ,08/23/21,BLKXBLII        ,WhiteLineIN     ,J&t,
     80308 ,02/20/15,04/26/21,01/09/22,   5 ,J    ,    2 ,    1 ,    2 ,LAME       , 179 ,10/22/21,BLKUBLII        ,Sole Ulcer      ,J&t,
     80308 ,02/20/15,04/26/21,01/09/22,   5 ,J    ,    3 ,    1 ,    2 ,LAME       , 189 ,11/01/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     80308 ,02/20/15,04/26/21,01/09/22,   5 ,J    ,    4 ,    1 ,    2 ,LAME       , 252 ,01/03/22,BLKUBRII        ,Sole Ulcer      ,J&t,
     80383 ,03/30/15,04/15/22,07/29/22,   6 ,X    ,    1 ,    1 ,    2 ,LAME       ,  94 ,07/18/22,BLKUBL          ,Sole Ulcer      ,J&t,
     80399 ,11/17/21,09/21/23,00000000 ,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,   3 ,09/24/23,TETDBL          , DD/Wart,Nacho,
     80445 ,03/17/15,01/29/20,02/27/21,   4 ,J    ,    1 ,    0 ,    2 ,LAME       ,  14 ,02/12/20,BLOCK LB        ,DERMATITIS      ,,
     80516 ,04/23/15,02/13/22,10/10/22,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 120 ,06/13/22,NONE            ,J&t,,
     80560 ,04/14/15,09/05/18,12/18/18,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  82 ,11/26/18,L6              ,LAMINITIS       ,,
     80591 ,04/03/15,08/12/19,05/06/20,   3 ,J    ,    1 ,    6 ,    2 ,LAME       ,   7 ,08/19/19,BLOCK RB        ,LAMINITIS       ,,
     80657 ,03/26/15,03/31/21,02/08/22,   5 ,J    ,    1 ,    1 ,    2 ,LAME       , 222 ,11/08/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     80661 ,04/25/15,04/01/21,08/26/21,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 130 ,08/09/21,TRMLBRII        ,Leg/Injury,J&t,
     80796 ,05/16/15,01/26/20,09/18/20,   4 ,J    ,    1 ,    0 ,    2 ,LAME       ,  24 ,02/19/20,FANGAS          ,TRIM            ,,
     80826 ,04/15/15,02/22/18,04/07/19,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 235 ,10/15/18,L7              ,LAMINITIS       ,,
     80829 ,05/12/15,08/24/21,12/14/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  41 ,10/04/21,II              ,J&t,,
     80829 ,05/12/15,08/24/21,12/14/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  97 ,11/29/21,II              ,J&t,,
     80855 ,05/18/15,07/04/18,12/08/18,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 152 ,12/03/18,L6              ,LAMINITIS       ,,
     80905 ,06/15/15,09/08/21,07/19/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,   6 ,09/14/21,BLKUBRII        ,Sole Ulcer      ,Nacho,
     80905 ,06/15/15,09/08/21,07/19/22,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 166 ,02/21/22,BLKUBLII        ,Sole Ulcer      ,J&t,
     80905 ,06/15/15,09/08/21,07/19/22,   5 ,J    ,    3 ,    0 ,    2 ,LAME       , 222 ,04/18/22,BLKUBLII        ,Sole Ulcer      ,J&t,
     80905 ,06/15/15,09/08/21,07/19/22,   5 ,J    ,    4 ,    0 ,    2 ,LAME       , 250 ,05/16/22,BLKUBR          ,Sole Ulcer      ,J&t,
     80905 ,06/15/15,09/08/21,07/19/22,   5 ,J    ,    5 ,    0 ,    2 ,LAME       , 313 ,07/18/22,ABXFBL          ,Foot Rot        ,J&t,
     80919 ,06/15/15,01/18/22,10/27/22,   5 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 237 ,09/12/22,NONE            ,J&t,,
     80919 ,06/15/15,01/18/22,10/27/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 244 ,09/19/22,TRML            ,Leg/Injury,J&t,
     80986 ,10/12/15,06/17/21,06/03/22,   5 ,X    ,    1 ,    0 ,    2 ,LAME       , 158 ,11/22/21,BLKUBLII        ,Sole Ulcer      ,J&t,
     80986 ,10/12/15,06/17/21,06/03/22,   5 ,X    ,    2 ,    0 ,    2 ,LAME       , 263 ,03/07/22,BLKUBLII        ,Sole Ulcer      ,J&t,
     80986 ,10/12/15,06/17/21,06/03/22,   5 ,X    ,    3 ,    0 ,    2 ,LAME       , 284 ,03/28/22,BLKUBLII        ,Sole Ulcer      ,J&t,
     80986 ,10/12/15,06/17/21,06/03/22,   5 ,X    ,    3 ,    0 ,    2 ,FOOTRIM    , 298 ,04/11/22,II              ,J&t,,
     80988 ,10/16/15,07/05/18,11/23/18,   2 ,X    ,    1 ,    1 ,    2 ,LAME       , 130 ,11/12/18,L5              ,LAMINITIS       ,,
     81034 ,12/08/15,06/26/22,10/27/22,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    ,  22 ,07/18/22,NONE            ,J&t,,
     81034 ,12/08/15,06/26/22,10/27/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  85 ,09/19/22,BLKUBL          ,Sole Ulcer      ,J&t,
     81034 ,12/08/15,06/26/22,10/27/22,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 106 ,10/10/22,BLKUBL          ,Sole Ulcer      ,J&t,
     81041 ,12/19/15,12/24/19,01/31/20,   3 ,J    ,    1 ,    0 ,    2 ,LAME       ,  15 ,01/08/20,U LB            ,UPPERLEG        ,,
     81128 ,06/15/15,07/30/20,09/03/21,   4 ,J    ,    0 ,    2 ,    2 ,FOOTRIM    , 389 ,08/23/21,II              ,J&t,,
     81141 ,05/30/15,10/08/20,11/05/21,   4 ,J    ,    1 ,    1 ,    2 ,LAME       , 340 ,09/13/21,TRMLBRII        ,Leg/Injury,J&t,
     81144 ,05/08/15,02/16/22,01/03/23,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    ,  61 ,04/18/22,II              ,J&t,,
     81144 ,05/08/15,02/16/22,01/03/23,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    ,  68 ,04/25/22,II              ,J&t,,
     81144 ,05/08/15,02/16/22,01/03/23,   5 ,J    ,    1 ,    1 ,    2 ,LAME       , 187 ,08/22/22,BLKUBR          ,Sole Ulcer      ,J&t,
     81144 ,05/08/15,02/16/22,01/03/23,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    , 275 ,11/18/22,NONE            ,J&t,,
     81150 ,06/15/15,04/04/21,01/09/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 141 ,08/23/21,BLKXBLII        ,WhiteLineIN     ,J&t,
     81150 ,06/15/15,04/04/21,01/09/22,   5 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 253 ,12/13/21,II              ,J&t,,
     81183 ,06/13/15,10/01/21,08/26/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 304 ,08/01/22,NONE            ,J&t,,
     81193 ,05/28/15,06/16/21,12/10/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  96 ,09/20/21,II              ,J&t,,
     81296 ,08/11/15,12/31/22,00000000 ,   6 ,J    ,    3 ,    1 ,    2 ,FOOTRIM    , 219 ,08/07/23,NONE            ,J&t,,
     81296 ,08/11/15,12/31/22,00000000 ,   6 ,J    ,    1 ,    1 ,    2 ,LAME       , 240 ,08/28/23,BLKUBL          ,Sole Ulcer      ,J&t,
     81296 ,08/11/15,12/31/22,00000000 ,   6 ,J    ,    2 ,    1 ,    2 ,LAME       , 261 ,09/18/23,BLKUBR          ,Sole Ulcer      ,J&t,
     81314 ,06/02/15,05/19/22,11/22/22,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  81 ,08/08/22,NONE            ,J&t,,
     81323 ,06/01/15,12/23/21,03/30/22,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    ,  46 ,02/07/22,II              ,J&t,,
     81323 ,06/01/15,12/23/21,03/30/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  53 ,02/14/22,TRMLBLII        ,Leg/Injury,J&t,
     81323 ,06/01/15,12/23/21,03/30/22,   5 ,J    ,    2 ,    0 ,    2 ,LAME       ,  67 ,02/28/22,TRMLBLII        ,Leg/Injury,J&t,
     81369 ,06/06/15,10/23/17,11/12/18,   1 ,J    ,    5 ,    0 ,    2 ,LAME       , 371 ,10/29/18,L8              ,LAMINITIS       ,,
     81399 ,07/08/15,11/07/22,06/13/23,   6 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 105 ,02/20/23,NONE            ,J&t,,
     81401 ,06/04/15,08/28/18,01/15/19,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  90 ,11/26/18,L5              ,LAMINITIS       ,,
     81403 ,06/19/15,12/26/20,02/11/21,   4 ,J    ,    1 ,    0 ,    2 ,LAME       ,   6 ,01/01/21,BLOCK LB        ,LAMINITIS       ,,
     81438 ,07/16/15,12/05/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  84 ,02/27/23,NONE            ,J&t,,
     81438 ,07/16/15,12/05/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 161 ,05/15/23,NONE            ,J&t,,
     81438 ,07/16/15,12/05/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 196 ,06/19/23,NONE            ,J&t,,
     81438 ,07/16/15,12/05/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 210 ,07/03/23,NONE            ,J&t,,
     81449 ,06/26/15,07/12/21,10/27/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 364 ,07/11/22,NONE            ,J&t,,
     81449 ,06/26/15,07/12/21,10/27/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 371 ,07/18/22,NONE            ,J&t,,
     81467 ,07/04/15,09/03/22,05/11/23,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 156 ,02/06/23,NONE            ,J&t,,
     81467 ,07/04/15,09/03/22,05/11/23,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 170 ,02/20/23,NONE            ,J&t,,
     81498 ,06/04/15,11/13/21,02/28/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  58 ,01/10/22,II              ,J&t,,
     81523 ,07/20/15,07/14/20,09/03/21,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 405 ,08/23/21,II              ,J&t,,
     81660 ,08/22/15,06/30/21,12/27/21,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 114 ,10/22/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     81660 ,08/22/15,06/30/21,12/27/21,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 180 ,12/27/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     81670 ,07/15/15,02/26/22,04/21/22,   5 ,X    ,    0 ,    3 ,    2 ,FOOTRIM    ,  37 ,04/04/22,II              ,J&t,,
     81734 ,07/04/15,11/22/21,07/05/22,   4 ,J    ,    1 ,    0 ,    2 ,LAME       , 203 ,06/13/22,TRMLBL          ,Leg/Injury,J&t,
     81751 ,08/17/15,06/29/20,08/14/20,   4 ,J    ,    1 ,    1 ,    2 ,LAME       ,  15 ,07/14/20,F               ,FOOTROT         ,,
     81833 ,07/27/15,05/25/22,05/30/23,   5 ,J    ,    1 ,    1 ,    2 ,LAME       ,  75 ,08/08/22,BLKUBR          ,Sole Ulcer      ,J&t,
     81833 ,07/27/15,05/25/22,05/30/23,   5 ,J    ,    3 ,    1 ,    2 ,FOOTRIM    , 292 ,03/13/23,NONE            ,J&t,,
     81833 ,07/27/15,05/25/22,05/30/23,   5 ,J    ,    2 ,    1 ,    2 ,LAME       , 299 ,03/20/23,BLKUBL          ,Sole Ulcer      ,J&t,
     81833 ,07/27/15,05/25/22,05/30/23,   5 ,J    ,    3 ,    1 ,    2 ,LAME       , 362 ,05/22/23,BLKUBL          ,Sole Ulcer      ,J&t,
