"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
      1192 ,09/09/16,11/29/22,06/19/23,   5 ,H    ,    2 ,    2 ,    3 ,LAME       ,  97 ,03/06/23,BLKWRR          ,WhiteLineOut    ,Antonio,
      1192 ,09/09/16,11/29/22,06/19/23,   5 ,H    ,    3 ,    2 ,    3 ,LAME       , 191 ,06/08/23,BLKWRR          ,WhiteLineOut    ,Antonio,
      1193 ,03/26/15,06/22/18,07/29/19,   2 ,H    ,    5 ,    0 ,    3 ,LAME       , 111 ,10/11/18,T               ,THIN SOLES      ,,
      1193 ,03/26/15,07/29/19,10/23/20,   3 ,H    ,    1 ,    2 ,    3 ,LAME       ,   3 ,08/01/19,D               ,DERMATITIS      ,,
      1193 ,03/26/15,07/29/19,10/23/20,   3 ,H    ,    2 ,    2 ,    3 ,LAME       ,  11 ,08/09/19,T BLOCK         ,THIN SOLES      ,,
      1193 ,03/26/15,07/29/19,10/23/20,   3 ,H    ,    3 ,    2 ,    3 ,LAME       , 357 ,07/20/20,D               ,DERMATITIS      ,,
      1195 ,05/28/16,09/08/18,08/12/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       ,  26 ,10/04/18,TRIM            ,TRIM            ,,
      1195 ,05/28/16,08/12/19,10/27/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 380 ,08/26/20,D               ,DERMATITIS      ,,
      1195 ,05/28/16,12/17/21,11/22/22,   4 ,H    ,    1 ,    2 ,    3 ,LAME       , 111 ,04/07/22,BLKWLRII        ,WhiteLineOut    ,Antonio,
      1195 ,05/28/16,12/17/21,11/22/22,   4 ,H    ,    2 ,    2 ,    3 ,LAME       , 238 ,08/12/22,BLKWRR          ,WhiteLineOut    ,Antonio,
      1199 ,07/08/14,11/13/18,02/05/20,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 129 ,03/22/19,D               ,DERMATITIS      ,,
      1199 ,07/08/14,11/13/18,02/05/20,   3 ,H    ,    2 ,    0 ,    3 ,LAME       , 363 ,11/11/19,D               ,DERMATITIS      ,,
      1199 ,07/08/14,02/05/20,09/28/20,   4 ,H    ,    1 ,    2 ,    3 ,LAME       ,  19 ,02/24/20,D               ,DERMATITIS      ,,
      1200 ,09/01/16,09/15/18,08/21/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 131 ,01/24/19,TRIM            ,TRIM            ,,
      1200 ,09/01/16,11/04/21,04/01/23,   4 ,H    ,    0 ,    1 ,    3 ,FOOTRIM    , 298 ,08/29/22,NONE            ,Antonio,,
      1200 ,09/01/16,04/01/23,00000000 ,   5 ,H    ,    1 ,    1 ,    3 ,LAME       , 160 ,09/08/23,TETDRR          , DD/Wart,Antonio,
      1201 ,09/01/16,09/08/18,08/13/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       ,  26 ,10/04/18,TRIM            ,TRIM            ,,
      1203 ,07/08/14,06/09/19,07/06/20,   4 ,H    ,    1 ,    1 ,    3 ,LAME       ,  61 ,08/09/19,T BLOCK         ,THIN SOLES      ,,
      1203 ,07/08/14,06/09/19,07/06/20,   4 ,H    ,    2 ,    1 ,    3 ,LAME       , 148 ,11/04/19,D               ,DERMATITIS      ,,
      1203 ,07/08/14,07/06/20,08/19/21,   5 ,H    ,    1 ,    3 ,    3 ,LAME       ,  32 ,08/07/20,T BLOCK         ,THIN SOLES      ,,
      1203 ,07/08/14,07/06/20,08/19/21,   5 ,H    ,    2 ,    3 ,    3 ,LAME       , 161 ,12/14/20,T BLOCK         ,THIN SOLES      ,,
      1203 ,07/08/14,07/06/20,08/19/21,   5 ,H    ,    3 ,    3 ,    3 ,LAME       , 315 ,05/17/21,EXN4.30         ,,,
      1203 ,07/08/14,08/19/21,01/12/23,   6 ,H    ,    1 ,    6 ,    3 ,LAME       ,   1 ,08/20/21,BLKWLR          ,WhiteLineOut    ,Antonio,
      1203 ,07/08/14,08/19/21,01/12/23,   6 ,H    ,    2 ,    6 ,    3 ,LAME       , 333 ,07/18/22,BLKWLR          ,WhiteLineOut    ,Antonio,
      1203 ,07/08/14,08/19/21,01/12/23,   6 ,H    ,    3 ,    6 ,    3 ,LAME       , 389 ,09/12/22,BLKWLR          ,WhiteLineOut    ,Antonio,
      1203 ,07/08/14,08/19/21,01/12/23,   6 ,H    ,    4 ,    6 ,    3 ,LAME       , 442 ,11/04/22,BLKWLR          ,WhiteLineOut    ,Antonio,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    1 ,    3 ,    3 ,LAME       ,  39 ,09/30/19,T               ,THIN SOLES      ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    2 ,    3 ,    3 ,LAME       , 109 ,12/09/19,TRIM            ,TRIM            ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    3 ,    3 ,    3 ,LAME       , 137 ,01/06/20,T BLOCK         ,THIN SOLES      ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    4 ,    3 ,    3 ,LAME       , 141 ,01/10/20,TRIM            ,TRIM            ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    5 ,    3 ,    3 ,LAME       , 186 ,02/24/20,T BLOCK         ,THIN SOLES      ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    6 ,    3 ,    3 ,LAME       , 239 ,04/17/20,PERMANEN        ,TRIM            ,,
      1204 ,07/08/14,08/22/19,07/13/20,   4 ,H    ,    7 ,    3 ,    3 ,LAME       , 263 ,05/11/20,TRIM            ,TRIM            ,,
      1204 ,07/08/14,07/13/20,12/16/20,   5 ,H    ,    1 ,    9 ,    3 ,LAME       ,  98 ,10/19/20,PERMANEN        ,TRIM            ,,
      1204 ,07/08/14,07/13/20,12/16/20,   5 ,H    ,    2 ,    9 ,    3 ,LAME       , 133 ,11/23/20,AUT TOE         ,TRIM            ,,
      1205 ,09/01/16,01/17/21,12/11/22,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  96 ,04/23/21,T BLOCK         ,THIN SOLES      ,,
      1206 ,09/01/16,09/01/19,08/02/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 102 ,12/12/19,TRIM            ,TRIM            ,,
      1212 ,07/08/14,12/18/18,11/13/19,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  97 ,03/25/19,D               ,DERMATITIS      ,,
      1216 ,04/20/09,01/31/19,02/12/20,   9 ,H    ,    1 ,    6 ,    3 ,LAME       , 238 ,09/26/19,T               ,THIN SOLES      ,,
      1217 ,07/07/19,06/01/21,05/06/22,   1 ,X    ,    1 ,    0 ,    3 ,LAME       , 191 ,12/09/21,TETDRFII        , DD/Wart,Antonio,
      1217 ,07/07/19,06/01/21,05/06/22,   1 ,X    ,    2 ,    0 ,    3 ,LAME       , 198 ,12/16/21,ABXFRFII        ,Foot Rot        ,Antonio,
      1217 ,07/07/19,06/01/21,05/06/22,   1 ,X    ,    3 ,    0 ,    3 ,LAME       , 266 ,02/22/22,ABXFRFII        ,Foot Rot        ,Antonio,
      1218 ,09/01/15,09/01/19,03/16/21,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  75 ,11/15/19,D               ,DERMATITIS      ,,
      1218 ,09/01/15,09/01/19,03/16/21,   3 ,H    ,    2 ,    0 ,    3 ,LAME       , 193 ,03/12/20,D               ,DERMATITIS      ,,
      1218 ,09/01/15,09/01/19,03/16/21,   3 ,H    ,    3 ,    0 ,    3 ,LAME       , 249 ,05/07/20,D               ,DERMATITIS      ,,
      1218 ,09/01/15,09/01/19,03/16/21,   3 ,H    ,    4 ,    0 ,    3 ,LAME       , 470 ,12/14/20,D               ,DERMATITIS      ,,
      1218 ,09/01/15,09/01/19,03/16/21,   3 ,H    ,    5 ,    0 ,    3 ,LAME       , 501 ,01/14/21,D               ,DERMATITIS      ,,
      1218 ,09/01/15,03/16/21,03/10/22,   4 ,H    ,    1 ,    5 ,    3 ,LAME       , 111 ,07/05/21,D               ,DERMATITIS      ,,
      1218 ,09/01/15,03/16/21,03/10/22,   4 ,H    ,    2 ,    5 ,    3 ,LAME       , 300 ,01/10/22,TETDRRII        , DD/Wart,Antonio,
      1218 ,09/01/15,03/16/21,03/10/22,   4 ,H    ,    3 ,    5 ,    3 ,LAME       , 356 ,03/07/22,TETDRRII        , DD/Wart,Antonio,
      1218 ,09/01/15,03/10/22,06/20/22,   5 ,H    ,    1 ,    8 ,    3 ,LAME       ,  56 ,05/05/22,TETDRR          , DD/Wart,Antonio,
      1219 ,07/08/14,10/13/21,09/18/22,   6 ,H    ,    1 ,    1 ,    3 ,LAME       , 204 ,05/05/22,TETDRR          , DD/Wart,Antonio,
      1219 ,07/08/14,09/18/22,11/01/22,   7 ,H    ,    1 ,    2 ,    3 ,LAME       ,  19 ,10/07/22,BLKWLR          ,WhiteLineOut    ,Antonio,
      1219 ,07/08/14,09/18/22,11/01/22,   7 ,H    ,    2 ,    2 ,    3 ,LAME       ,  33 ,10/21/22,BLKXRR          ,WhiteLineIN     ,Antonio,
      1220 ,07/08/14,08/19/19,09/12/20,   4 ,H    ,    1 ,    2 ,    3 ,LAME       , 203 ,03/09/20,T BLOCK         ,THIN SOLES      ,,
      1222 ,03/22/16,08/19/19,07/15/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 269 ,05/14/20,TRIM            ,TRIM            ,,
      1222 ,03/22/16,07/15/20,09/01/21,   3 ,H    ,    1 ,    1 ,    3 ,LAME       ,  51 ,09/04/20,D               ,DERMATITIS      ,,
      1223 ,06/18/14,09/15/18,11/26/19,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 327 ,08/08/19,TRIM            ,TRIM            ,,
      1225 ,07/08/14,06/19/19,10/18/20,   3 ,H    ,    1 ,    1 ,    3 ,LAME       , 180 ,12/16/19,T BLOCK         ,THIN SOLES      ,,
      1225 ,07/08/14,10/18/20,10/04/21,   4 ,H    ,    1 ,    2 ,    3 ,LAME       ,  29 ,11/16/20,TRIM            ,TRIM            ,,
      1229 ,07/08/19,08/23/22,08/10/23,   2 ,X    ,    1 ,    0 ,    3 ,LAME       , 280 ,05/30/23,ABXFLR          ,Foot Rot        ,Antonio,
      1231 ,03/19/15,06/22/18,06/13/19,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 206 ,01/14/19,T BLOCK         ,THIN SOLES      ,,
      1233 ,08/01/13,06/22/18,08/24/19,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 287 ,04/05/19,T BLOCK         ,THIN SOLES      ,,
      1233 ,08/01/13,08/24/19,08/02/20,   4 ,H    ,    1 ,    1 ,    3 ,LAME       , 212 ,03/23/20,T BLOCK         ,THIN SOLES      ,,
      1233 ,08/01/13,08/24/19,08/02/20,   4 ,H    ,    2 ,    1 ,    3 ,LAME       , 307 ,06/26/20,T BLOCK         ,THIN SOLES      ,,
      1233 ,08/01/13,08/02/20,01/05/21,   5 ,H    ,    1 ,    3 ,    3 ,LAME       , 134 ,12/14/20,T               ,THIN SOLES      ,,
      1233 ,08/01/13,08/02/20,01/05/21,   5 ,H    ,    2 ,    3 ,    3 ,LAME       , 155 ,01/04/21,ANKLE BA        ,TRIM            ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    3 ,    0 ,    3 ,LAME       , 122 ,10/22/18,T BLOCK         ,THIN SOLES      ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    4 ,    0 ,    3 ,LAME       , 136 ,11/05/18,T               ,THIN SOLES      ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    5 ,    0 ,    3 ,LAME       , 154 ,11/23/18,T BLOCK         ,THIN SOLES      ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    6 ,    0 ,    3 ,LAME       , 181 ,12/20/18,U RR            ,UPPERLEG        ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    7 ,    0 ,    3 ,LAME       , 192 ,12/31/18,T BLOCK         ,THIN SOLES      ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    8 ,    0 ,    3 ,LAME       , 220 ,01/28/19,TRIM            ,TRIM            ,,
      1236 ,12/31/15,06/22/18,02/11/19,   2 ,H    ,    9 ,    0 ,    3 ,LAME       , 227 ,02/04/19,TRIM            ,TRIM            ,,
      1237 ,08/23/15,08/29/19,09/07/20,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 235 ,04/20/20,D               ,DERMATITIS      ,,
      1237 ,08/23/15,09/07/20,10/23/21,   4 ,H    ,    1 ,    1 ,    3 ,LAME       , 129 ,01/14/21,D               ,DERMATITIS      ,,
      1237 ,08/23/15,09/07/20,10/23/21,   4 ,H    ,    2 ,    1 ,    3 ,LAME       , 203 ,03/29/21,T BLOCK         ,THIN SOLES      ,,
      1238 ,09/01/16,09/15/18,08/21/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 171 ,03/05/19,TRIM            ,TRIM            ,,
      1238 ,09/01/16,09/15/18,08/21/19,   1 ,H    ,    2 ,    0 ,    3 ,LAME       , 283 ,06/25/19,PENG5.50        ,,,
      1238 ,09/01/16,09/15/18,08/21/19,   1 ,H    ,    3 ,    0 ,    3 ,LAME       , 289 ,07/01/19, PEN L/S,,,
      1239 ,07/16/14,06/22/18,08/05/19,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 325 ,05/13/19,D               ,DERMATITIS      ,,
      1241 ,09/01/16,09/14/19,12/25/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 411 ,10/29/20,F               ,FOOTROT         ,,
      1241 ,09/01/16,12/25/20,06/15/21,   3 ,H    ,    1 ,    1 ,    3 ,LAME       ,  31 ,01/25/21,F               ,FOOTROT         ,,
      1241 ,09/01/16,12/25/20,06/15/21,   3 ,H    ,    2 ,    1 ,    3 ,LAME       , 108 ,04/12/21,T BLOCK         ,THIN SOLES      ,,
      1242 ,04/21/13,09/15/18,09/03/19,   4 ,H    ,    1 ,    0 ,    3 ,LAME       , 271 ,06/13/19,TRIM            ,TRIM            ,,
      1242 ,04/21/13,09/03/19,08/14/20,   5 ,H    ,    1 ,    1 ,    3 ,LAME       ,   6 ,09/09/19,T BLOCK         ,THIN SOLES      ,,
      1242 ,04/21/13,09/03/19,08/14/20,   5 ,H    ,    2 ,    1 ,    3 ,LAME       ,  23 ,09/26/19,T               ,THIN SOLES      ,,
      1242 ,04/21/13,09/03/19,08/14/20,   5 ,H    ,    3 ,    1 ,    3 ,LAME       ,  27 ,09/30/19,TRIM            ,TRIM            ,,
      1247 ,04/01/16,06/22/18,10/12/18,   1 ,H    ,    3 ,    0 ,    3 ,LAME       , 111 ,10/11/18,T BU BAD        ,THIN SOLES      ,,
      1248 ,03/09/15,09/15/18,08/22/19,   2 ,H    ,    1 ,    0 ,    3 ,LAME       ,  73 ,11/27/18,F               ,FOOTROT         ,,
      1248 ,03/09/15,09/15/18,08/22/19,   2 ,H    ,    2 ,    0 ,    3 ,LAME       ,  75 ,11/29/18,F               ,FOOTROT         ,,
      1249 ,04/09/16,05/20/19,10/11/19,   2 ,H    ,    1 ,    0 ,    3 ,LAME       ,  31 ,06/20/19,D               ,DERMATITIS      ,,
      1250 ,07/20/16,07/20/20,10/16/21,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 172 ,01/08/21,D               ,DERMATITIS      ,,
      1250 ,07/20/16,10/16/21,11/06/22,   4 ,H    ,    1 ,    1 ,    3 ,LAME       , 201 ,05/05/22,TETDRR          , DD/Wart,Antonio,
      1254 ,02/13/14,09/15/18,05/15/20,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 171 ,03/05/19,TRIM            ,TRIM            ,,
      1255 ,07/18/14,09/15/18,11/19/19,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  24 ,10/09/18,F               ,FOOTROT         ,,
      1255 ,07/18/14,09/15/18,11/19/19,   3 ,H    ,    2 ,    0 ,    3 ,LAME       , 131 ,01/24/19,F               ,FOOTROT         ,,
      1259 ,07/20/16,06/30/19,10/13/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 268 ,03/24/20,F               ,FOOTROT         ,,
      1259 ,07/20/16,06/30/19,10/13/20,   2 ,H    ,    2 ,    0 ,    3 ,LAME       , 305 ,04/30/20,TRIM            ,TRIM            ,,
      1261 ,07/20/16,06/10/18,05/19/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 130 ,10/18/18,TRIM            ,TRIM            ,,
      1261 ,07/20/16,05/19/19,08/23/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 124 ,09/20/19,D               ,DERMATITIS      ,,
      1263 ,04/14/15,08/09/19,08/22/20,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 255 ,04/20/20,D               ,DERMATITIS      ,,
      1263 ,04/14/15,08/09/19,08/22/20,   3 ,H    ,    2 ,    0 ,    3 ,LAME       , 364 ,08/07/20,D               ,DERMATITIS      ,,
      1263 ,04/14/15,08/22/20,04/27/21,   4 ,H    ,    1 ,    2 ,    3 ,LAME       ,  97 ,11/27/20,D               ,DERMATITIS      ,,
      1264 ,03/27/15,08/25/19,01/05/21,   3 ,H    ,    1 ,    0 ,    3 ,LAME       , 348 ,08/07/20,D               ,DERMATITIS      ,,
      1267 ,07/20/16,06/10/18,05/13/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 130 ,10/18/18,TRIM            ,TRIM            ,,
      1267 ,07/20/16,05/13/19,06/21/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 130 ,09/20/19,D               ,DERMATITIS      ,,
      1267 ,07/20/16,06/21/20,07/22/21,   3 ,H    ,    1 ,    2 ,    3 ,LAME       , 316 ,05/03/21,D               ,DERMATITIS      ,,
      1271 ,04/14/14,02/01/20,08/12/21,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 352 ,01/18/21,D               ,DERMATITIS      ,,
      1271 ,04/14/14,08/12/21,10/23/22,   3 ,H    ,    1 ,    1 ,    3 ,LAME       , 235 ,04/04/22,BLKWLRII        ,WhiteLineOut    ,Antonio,
      1274 ,09/01/16,07/01/19,10/21/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 262 ,03/19/20,TRIM            ,TRIM            ,,
      1274 ,09/01/16,10/27/21,02/14/22,   4 ,H    ,    1 ,    1 ,    3 ,LAME       ,  92 ,01/27/22,TETDRFII        , DD/Wart,Antonio,
      1275 ,07/20/16,06/10/18,08/29/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 228 ,01/24/19,TRIM            ,TRIM            ,,
      1276 ,07/20/16,01/30/20,01/08/21,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 263 ,10/19/20,D               ,DERMATITIS      ,,
      1277 ,09/01/16,08/25/19,10/01/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 323 ,07/13/20,D               ,DERMATITIS      ,,
      1278 ,07/20/16,06/10/18,10/01/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 268 ,03/05/19,TRIM            ,TRIM            ,,
      1280 ,09/01/16,01/24/20,08/08/21,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 216 ,08/27/20,D               ,DERMATITIS      ,,
      1280 ,09/01/16,01/24/20,08/08/21,   2 ,H    ,    2 ,    0 ,    3 ,LAME       , 349 ,01/07/21,TRIM            ,TRIM            ,,
      1281 ,09/01/16,09/15/18,05/02/20,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 103 ,12/27/18,F               ,FOOTROT         ,,
      1281 ,09/01/16,09/15/18,05/02/20,   1 ,H    ,    2 ,    0 ,    3 ,LAME       , 369 ,09/19/19,TRIM            ,TRIM            ,,
      1281 ,09/01/16,03/31/21,01/31/22,   3 ,H    ,    1 ,    2 ,    3 ,LAME       ,   2 ,04/02/21,D               ,DERMATITIS      ,,
      1283 ,06/15/16,06/18/19,07/27/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       ,  16 ,07/04/19,U               ,UPPERLEG        ,,
      1283 ,06/15/16,06/18/19,07/27/20,   2 ,H    ,    2 ,    0 ,    3 ,LAME       , 122 ,10/18/19,U ARTRIT        ,UPPERLEG        ,,
      1288 ,09/01/16,09/06/19,08/12/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       ,  31 ,10/07/19,F               ,FOOTROT         ,,
      1289 ,05/21/15,07/05/19,05/08/20,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  94 ,10/07/19,D               ,DERMATITIS      ,,
      1289 ,05/21/15,07/05/19,05/08/20,   3 ,H    ,    2 ,    0 ,    3 ,LAME       , 175 ,12/27/19,T BLOCK         ,THIN SOLES      ,,
      1297 ,07/16/15,07/22/19,08/19/20,   3 ,H    ,    1 ,    0 ,    3 ,LAME       ,  60 ,09/20/19,D               ,DERMATITIS      ,,
      1300 ,06/01/19,04/24/21,04/26/22,   1 ,X    ,    1 ,    0 ,    3 ,LAME       , 103 ,08/05/21,TETDRFII        , DD/Wart,Antonio,
      1301 ,08/19/16,09/13/19,09/25/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 223 ,04/23/20,TRIM            ,TRIM            ,,
      1302 ,10/27/15,06/22/18,09/04/19,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 374 ,07/01/19,D               ,DERMATITIS      ,,
      1305 ,09/01/16,12/16/19,01/09/21,   2 ,H    ,    1 ,    0 ,    3 ,LAME       ,  17 ,01/02/20,F               ,FOOTROT         ,,
      1305 ,09/01/16,12/16/19,01/09/21,   2 ,H    ,    2 ,    0 ,    3 ,LAME       ,  18 ,01/03/20,EXN4.30         ,,,
      1305 ,09/01/16,12/16/19,01/09/21,   2 ,H    ,    3 ,    0 ,    3 ,LAME       , 241 ,08/13/20,T BLOCK         ,THIN SOLES      ,,
      1305 ,09/01/16,01/09/21,02/10/22,   3 ,H    ,    1 ,    2 ,    3 ,LAME       , 181 ,07/09/21,T BLOCK         ,THIN SOLES      ,,
      1305 ,09/01/16,01/09/21,02/10/22,   3 ,H    ,    2 ,    2 ,    3 ,LAME       , 317 ,11/22/21,BLKULRRR        ,Sole Ulcer      ,Antonio,
      1305 ,09/01/16,02/10/22,10/12/22,   4 ,H    ,    1 ,    4 ,    3 ,LAME       , 207 ,09/05/22,BLKWRR          ,WhiteLineOut    ,Antonio,
      1307 ,09/01/16,09/15/18,10/02/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       ,  31 ,10/16/18,F               ,FOOTROT         ,,
      1307 ,09/01/16,10/02/19,09/06/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 264 ,06/22/20,D               ,DERMATITIS      ,,
      1309 ,07/20/16,06/10/18,08/31/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 268 ,03/05/19,TRIM            ,TRIM            ,,
      1312 ,06/12/19,05/12/21,04/21/22,   1 ,X    ,    1 ,    0 ,    3 ,LAME       , 264 ,01/31/22,TETDRRII        , DD/Wart,Antonio,
      1312 ,06/12/19,05/12/21,04/21/22,   1 ,X    ,    2 ,    0 ,    3 ,LAME       , 271 ,02/07/22,TETDRRII        , DD/Wart,Antonio,
      1313 ,07/20/16,06/10/18,02/11/20,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 368 ,06/13/19,TRIM            ,TRIM            ,,
      1315 ,07/20/16,06/07/19,10/19/20,   2 ,H    ,    1 ,    0 ,    3 ,LAME       , 315 ,04/17/20,D               ,DERMATITIS      ,,
      1315 ,07/20/16,10/19/20,10/15/21,   3 ,H    ,    1 ,    1 ,    3 ,LAME       , 227 ,06/03/21,T BLOCK         ,THIN SOLES      ,,
      1315 ,07/20/16,10/15/21,06/09/22,   4 ,H    ,    1 ,    2 ,    3 ,LAME       , 217 ,05/20/22,BLKWMQ          ,WhiteLineOut    ,Antonio,
      1318 ,07/20/16,06/10/18,07/09/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 179 ,12/06/18,TRIM            ,TRIM            ,,
      1330 ,07/20/16,06/10/18,06/06/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 130 ,10/18/18,TRIM            ,TRIM            ,,
      1330 ,07/20/16,06/10/18,06/06/19,   1 ,H    ,    2 ,    0 ,    3 ,LAME       , 256 ,02/21/19,TRIM            ,TRIM            ,,
      1330 ,07/20/16,06/06/19,06/19/20,   2 ,H    ,    1 ,    2 ,    3 ,LAME       , 313 ,04/14/20,D               ,DERMATITIS      ,,
      1330 ,07/20/16,06/19/20,01/12/21,   3 ,H    ,    1 ,    3 ,    3 ,LAME       ,   3 ,06/22/20,D               ,DERMATITIS      ,,
      1331 ,07/20/16,06/10/18,08/07/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 268 ,03/05/19,TRIM            ,TRIM            ,,
      1331 ,07/20/16,08/07/19,08/12/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 204 ,02/27/20,D               ,DERMATITIS      ,,
      1331 ,07/20/16,08/07/19,08/12/20,   2 ,H    ,    2 ,    1 ,    3 ,LAME       , 278 ,05/11/20,U               ,UPPERLEG        ,,
      1332 ,07/20/16,06/10/18,08/09/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 389 ,07/04/19,T               ,THIN SOLES      ,,
      1332 ,07/20/16,12/29/21,12/07/22,   4 ,H    ,    1 ,    1 ,    3 ,LAME       ,   5 ,01/03/22,TETDRFII        , DD/Wart,Antonio,
      1332 ,07/20/16,12/29/21,12/07/22,   4 ,H    ,    2 ,    1 ,    3 ,LAME       ,  15 ,01/13/22,BLKWLFII        ,WhiteLineOut    ,Antonio,
      1332 ,07/20/16,12/07/22,06/21/23,   5 ,H    ,    1 ,    3 ,    3 ,LAME       ,  29 ,01/05/23,BLKWLR          ,WhiteLineOut    ,Antonio,
      1333 ,07/20/16,06/10/18,10/24/19,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 130 ,10/18/18,TRIM            ,TRIM            ,,
      1333 ,07/20/16,10/24/19,09/16/20,   2 ,H    ,    1 ,    1 ,    3 ,LAME       , 224 ,06/04/20,D               ,DERMATITIS      ,,
      1338 ,09/22/18,07/27/20,07/01/21,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 101 ,11/05/20,TRIM            ,TRIM            ,,
      1358 ,10/24/13,07/22/19,11/09/20,   4 ,H    ,    1 ,    0 ,    3 ,LAME       ,  38 ,08/29/19,D               ,DERMATITIS      ,,
      1358 ,10/24/13,07/22/19,11/09/20,   4 ,H    ,    2 ,    0 ,    3 ,LAME       , 378 ,08/03/20,TRIM            ,TRIM            ,,
      1359 ,07/25/19,07/09/21,05/10/22,   1 ,H    ,    1 ,    0 ,    3 ,LAME       , 116 ,11/02/21,ABXFLRII        ,Foot Rot        ,Antonio,
      1361 ,04/29/16,06/22/18,01/18/20,   1 ,H    ,    2 ,    0 ,    3 ,LAME       , 224 ,02/01/19,EXN4.30         ,,,
      1361 ,04/29/16,06/22/18,01/18/20,   1 ,H    ,    3 ,    0 ,    3 ,LAME       , 514 ,11/18/19,D               ,DERMATITIS      ,,
      1361 ,04/29/16,01/18/20,12/31/20,   2 ,H    ,    1 ,    3 ,    3 ,LAME       , 110 ,05/07/20,TRIM            ,TRIM            ,,
      1361 ,04/29/16,12/31/20,12/22/21,   3 ,H    ,    1 ,    4 ,    3 ,LAME       ,   0 ,12/31/20,T BLOCK         ,THIN SOLES      ,,
      1361 ,04/29/16,12/31/20,12/22/21,   3 ,H    ,    2 ,    4 ,    3 ,LAME       , 200 ,07/19/21,F               ,FOOTROT         ,,
      1361 ,04/29/16,12/31/20,12/22/21,   3 ,H    ,    3 ,    4 ,    3 ,LAME       , 201 ,07/20/21,EXN4.30         ,,,
